Vehicle Style,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,Popularity,MSRP
Sedan,Acura,RLX,2016,premium unleaded (recommended),377,6,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,32,28,204,59950
Sedan,Acura,RLX,2016,premium unleaded (recommended),377,6,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,32,28,204,65950
Sedan,Acura,ILX Hybrid,2014,premium unleaded (recommended),111,4,AUTOMATIC,front wheel drive,4,"Luxury,Hybrid",Compact,38,39,204,28900
Sedan,Acura,ILX Hybrid,2014,premium unleaded (recommended),111,4,AUTOMATIC,front wheel drive,4,"Luxury,Hybrid",Compact,38,39,204,34600
Sedan,Acura,ILX,2015,premium unleaded (recommended),201,4,MANUAL,front wheel drive,4,"Luxury,Performance",Compact,31,22,204,29350
Sedan,Acura,Integra,1999,regular unleaded,170,4,MANUAL,front wheel drive,4,"Luxury,Performance",Compact,28,22,204,3381
Sedan,Acura,Integra,2000,regular unleaded,170,4,MANUAL,front wheel drive,4,"Luxury,Performance",Compact,28,22,204,3622
Sedan,Acura,Integra,2001,premium unleaded (required),170,4,MANUAL,front wheel drive,4,"Luxury,Performance",Compact,28,22,204,22600
Coupe,Acura,Legend,1993,regular unleaded,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,23,15,204,2042
Coupe,Acura,Legend,1993,regular unleaded,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,23,15,204,2000
Coupe,Acura,Legend,1994,regular unleaded,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,24,16,204,2181
Sedan,Acura,Legend,1994,regular unleaded,230,6,MANUAL,front wheel drive,4,"Luxury,Performance",Midsize,24,16,204,2066
Coupe,Acura,Legend,1994,regular unleaded,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,24,16,204,2384
Coupe,Acura,Legend,1995,regular unleaded,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,24,16,204,2506
Coupe,Acura,Legend,1995,regular unleaded,230,6,MANUAL,front wheel drive,2,"Luxury,Performance",Midsize,24,16,204,2265
Sedan,Acura,Legend,1995,regular unleaded,230,6,MANUAL,front wheel drive,4,"Luxury,Performance",Midsize,24,16,204,2066
Sedan,Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,22,16,204,54250
Sedan,Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,22,16,204,50450
Sedan,Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,22,16,204,50450
Sedan,Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,22,16,204,46830
Sedan,Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,24,17,204,51350
Sedan,Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,24,17,204,51350
Sedan,Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,24,17,204,55150
Sedan,Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,24,17,204,47200
Sedan,Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,24,17,204,48200
Sedan,Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,24,17,204,52350
Sedan,Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,24,17,204,56150
Sedan,Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,24,17,204,52350
Sedan,Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,31,20,204,50950
Sedan,Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,31,20,204,60450
Sedan,Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,31,20,204,48450
Sedan,Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,31,20,204,54450
Sedan,Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,31,20,204,56950
Sedan,Acura,RLX,2016,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,31,20,204,54450
Sedan,Acura,RLX,2016,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,31,20,204,60450
Sedan,Acura,RLX,2016,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,31,20,204,50950
Sedan,Acura,RLX,2017,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,30,20,204,54450
Sedan,Acura,RLX,2017,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,30,20,204,60450
Sedan,Acura,TL,2012,premium unleaded (required),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,26,18,204,42985
Sedan,Acura,TL,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,29,20,204,41635
Sedan,Acura,TL,2012,premium unleaded (required),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,26,18,204,39255
Sedan,Acura,TL,2012,premium unleaded (required),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,26,18,204,45185
Sedan,Acura,TL,2012,premium unleaded (required),305,6,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,25,17,204,42985
Sedan,Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,29,20,204,39635
Sedan,Acura,TL,2013,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,26,18,204,45385
Sedan,Acura,TL,2013,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,26,18,204,39455
Sedan,Acura,TL,2013,premium unleaded (recommended),305,6,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,25,17,204,43185
Sedan,Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,29,20,204,41835
Sedan,Acura,TL,2013,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,26,18,204,43185
Sedan,Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,29,20,204,37405
Sedan,Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,29,20,204,37530
Sedan,Acura,TL,2014,premium unleaded (recommended),305,6,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,25,17,204,43310
Sedan,Acura,TL,2014,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,26,18,204,39580
Sedan,Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,29,20,204,39760
Sedan,Acura,TL,2014,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,26,18,204,45510
Sedan,Acura,TL,2014,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,26,18,204,43310
Sedan,Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,29,20,204,41960
Sedan,Acura,TSX,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,28,19,204,35550
Sedan,Acura,TSX,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,28,19,204,38650
Sedan,Acura,TSX,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,28,19,204,39150
Sedan,Acura,TSX,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,28,19,204,39275
Convertible,Alfa Romeo,4C,2015,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,34,24,113,63900
Coupe,Alfa Romeo,4C,2015,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,34,24,113,68400
Coupe,Alfa Romeo,4C,2015,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,34,24,113,53900
Coupe,Alfa Romeo,4C,2016,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,34,24,113,55900
Convertible,Alfa Romeo,4C,2016,premium unleaded (required),237,4,AUTOMATED_MANUAL,rear wheel drive,2,"Luxury,High-Performance",Compact,34,24,113,65900
Coupe,Aston Martin,DB7,2003,premium unleaded (required),420,12,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,18,11,259,156300
Coupe,Aston Martin,DB7,2003,premium unleaded (required),435,12,MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,15,9,259,156300
Convertible,Aston Martin,DBS,2011,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Midsize,17,11,259,282295
Coupe,Aston Martin,DBS,2011,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Midsize,17,11,259,268660
Coupe,Aston Martin,DBS,2011,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Midsize,18,12,259,273104
Convertible,Aston Martin,DBS,2011,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Midsize,18,12,259,286739
Coupe,Aston Martin,V12 Vanquish,2005,premium unleaded (required),520,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,16,10,259,255000
Coupe,Aston Martin,V12 Vanquish,2006,premium unleaded (required),520,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,16,10,259,260000
Convertible,Aston Martin,DB7,2003,premium unleaded (required),420,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,17,10,259,151800
Coupe,Aston Martin,DB7,2003,premium unleaded (required),420,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,17,10,259,141800
Coupe,Aston Martin,DB9 GT,2016,premium unleaded (required),540,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,235307
Convertible,Aston Martin,DB9 GT,2016,premium unleaded (required),540,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,213250
Coupe,Aston Martin,DB9 GT,2016,premium unleaded (required),540,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,198250
Convertible,Aston Martin,DB9,2013,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,198700
Coupe,Aston Martin,DB9,2013,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,183700
Convertible,Aston Martin,DB9,2014,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,200800
Coupe,Aston Martin,DB9,2014,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,185800
Coupe,Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,198295
Coupe,Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,188295
Convertible,Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,203295
Convertible,Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,19,13,259,213295
Convertible,Aston Martin,DBS,2010,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,18,12,259,283900
Convertible,Aston Martin,DBS,2010,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,17,11,259,279500
Coupe,Aston Martin,DBS,2010,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,18,12,259,270400
Coupe,Aston Martin,DBS,2010,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,17,11,259,266000
Convertible,Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,17,11,259,295987
Coupe,Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,18,12,259,275861
Coupe,Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,17,11,259,284576
Convertible,Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,18,12,259,296387
Convertible,Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,17,11,259,290461
Coupe,Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,18,12,259,284976
Convertible,Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Midsize,18,12,259,290861
Coupe,Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,17,11,259,275461
Sedan,Aston Martin,Rapide S,2014,premium unleaded (required),550,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,19,13,259,198250
Sedan,Aston Martin,Rapide S,2015,premium unleaded (required),552,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,22,14,259,203995
Sedan,Aston Martin,Rapide S,2016,premium unleaded (required),552,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,22,14,259,206000
Sedan,Aston Martin,Rapide,2010,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,19,13,259,197850
Sedan,Aston Martin,Rapide,2011,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,19,13,259,207895
Sedan,Aston Martin,Rapide,2012,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,19,13,259,226850
Sedan,Aston Martin,Rapide,2012,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,19,13,259,207895
Coupe,Aston Martin,V12 Vanquish,2004,premium unleaded (required),460,12,AUTOMATIC,rear wheel drive,2,"Exotic,High-Performance",Compact,18,11,259,234260
Coupe,Aston Martin,V12 Vanquish,2005,premium unleaded (required),460,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,16,10,259,234260
Coupe,Aston Martin,V12 Vantage S,2015,premium unleaded (required),565,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,18,12,259,182395
Convertible,Aston Martin,V12 Vantage S,2016,premium unleaded (required),565,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,18,12,259,198195
Coupe,Aston Martin,V12 Vantage S,2016,premium unleaded (required),565,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,18,12,259,183695
Coupe,Aston Martin,V12 Vantage,2011,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,17,11,259,191995
Coupe,Aston Martin,V12 Vantage,2011,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,17,11,259,180535
Coupe,Aston Martin,V12 Vantage,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,17,11,259,180535
Coupe,Aston Martin,V12 Vantage,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,17,11,259,195895
Coupe,Aston Martin,V12 Vantage,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,17,11,259,180535
Coupe,Aston Martin,V12 Vantage,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,17,11,259,195895
Convertible,Aston Martin,V8 Vantage,2014,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,145200
Convertible,Aston Martin,V8 Vantage,2014,premium unleaded (required),420,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,131200
Coupe,Aston Martin,V8 Vantage,2014,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,130700
Coupe,Aston Martin,V8 Vantage,2014,premium unleaded (required),420,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,122400
Coupe,Aston Martin,V8 Vantage,2014,premium unleaded (required),420,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,116700
Convertible,Aston Martin,V8 Vantage,2014,premium unleaded (required),420,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,136900
Coupe,Aston Martin,V8 Vantage,2014,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,136400
Convertible,Aston Martin,V8 Vantage,2014,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,150900
Convertible,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,147495
Coupe,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,132995
Coupe,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,98200
Coupe,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,117995
Coupe,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,103900
Convertible,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,153195
Coupe,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,138695
Convertible,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,112700
Coupe,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,123695
Convertible,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,138195
Convertible,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,118400
Convertible,Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,132495
Convertible,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,148795
Coupe,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,134295
Coupe,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,103300
Coupe,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,126995
Convertible,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,117800
Convertible,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,141495
Convertible,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,19,13,259,135795
Convertible,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,154495
Coupe,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,139995
Coupe,Aston Martin,V8 Vantage,2016,premium unleaded (required),430,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,21,14,259,109000
